NPB選手ID,id,選手,名前(フリガナ),ロングリスト,所属部門,team_id,team,pos1,pos2,pos3,投,打,身長,体重,年齢,生年月日,編成,選手登録状態,英語表示名,real_name_in_english,NPB選手ID,背番号,背番号#,teamEN,nameTM
1305155,1073236875,大里　昂生,オオサト　コウセイ,プロ(他球団),他球団,473072806,オリックス,内野手,三塁手,なし,右,左,178,76,22,1999/07/07,育成,2軍,Kosei Osato,Kosei Osato,1305155,22,#022,ORI_BUF,1305155
31635153,1073236881,中森　俊介,ナカモリ　シュンスケ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,なし,右,左,182,90,19,2002/05/29,支配下,2軍,Syunsuke Nakamori,Syunsuke Nakamori,31635153,56,#56,CHI_MAR,31635153
11415155,1073236883,富田　龍,トミダ　リュウ,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,左,左,179,78,22,1999/11/11,育成,2軍,Ryu Tomida,Ryu Tomida,11415155,28,#028,YOM_GIA,11415155
1805153,1073236913,古川　裕大,フルカワ　ユウダイ,プロ(他球団),他球団,842851725,日本ハム,捕手,捕手,なし,右,左,182,88,23,1998/06/19,支配下,2軍,Yudai Furukawa,Yudai Furukawa,1805153,27,#27,,1805153
21125151,1073236937,石原　貴規,イシハラ　トモキ,プロ(他球団),他球団,743993386,広島,捕手,捕手,なし,右,右,173,85,24,1998/02/03,支配下,2軍,Tomoki Ishihara,Tomoki Ishihara,21125151,62,#62,,21125151
1605151,1073236985,舟越　秀虎,フナコシ　ヒデトラ,プロ(他球団),他球団,724939825,ソフトバンク,外野手,中堅手,なし,右,右,182,70,20,2001/08/23,育成,2軍,Hidetora Funakoshi,Hidetora Funakoshi,1605151,131,#131,HOK_FIG,1605151
91395151,1073236988,植田　将太,ウエダ　ショウタ,プロ(他球団),他球団,459227327,ロッテ,捕手,捕手,なし,右,右,180,86,24,1997/12/18,支配下,2軍,Shota Ueda,Shota Ueda,91395151,95,#95,CHI_MAR,91395151
41745151,1073236995,勝連　大稀,カツレン　ハルキ,プロ(他球団),他球団,724939825,ソフトバンク,内野手,遊撃手,二塁手,右,左,176,69,20,2001/04/30,育成,2軍,Haruki Katsuren,Haruki Katsuren,41745151,130,#130,HOK_FIG,41745151
73975155,1073237009,ケラー,カイル　ケラー,プロ(他球団),他球団,894509462,阪神,投手,中継ぎ,なし,右,右,193,86,28,1993/04/28,支配下,2軍,Kyle Keller,Kyle Keller,73975155,42,#42,HAN_TIG,73975155
91495153,1073237053,戸田　懐生,トダ　ナツキ,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,右,右,170,73,21,2000/07/22,支配下,2軍,Natsuki Toda,Natsuki Toda,91495153,90,#90,YOM_GIA,91495153
83385153,1073237069,山村　崇嘉,ヤマムラ　タカヨシ,プロ(他球団),他球団,458039366,西武,内野手,遊撃手,なし,右,左,180,86,19,2002/09/28,支配下,2軍,Takayoshi Yamamura,Takayoshi Yamamura,83385153,32,#32,SAI_LIO,83385153
71775153,1073237074,嘉手苅　浩太,カテカル　コウタ,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,右,右,191,105,19,2002/12/26,支配下,2軍,Kouta Katekaru,Kouta Katekaru,71775153,67,#67,YAK_SWA,71775153
71075153,1073237075,坂本　勇人,サカモト　ハヤト,プロ(他球団),他球団,1007859055,巨人,捕手,捕手,なし,右,右,177,84,19,2002/04/15,育成,2軍,Hayato Sakamoto,Hayato Sakamoto,71075153,6,#006,YOM_GIA,71075153
31335153,1073237076,居谷　匠真,イタニ　ショウマ,プロ(他球団),他球団,724939825,ソフトバンク,捕手,捕手,なし,右,右,176,86,19,2002/12/30,育成,2軍,Shoma Itani,Shoma Itani,31335153,129,#129,HOK_FIG,31335153
61965153,1073237079,小林　樹斗,コバヤシ　タツト,プロ(他球団),他球団,743993386,広島,投手,中継ぎ,なし,右,右,182,84,19,2003/01/16,支配下,2軍,Tatsuto Kobayashi,Tatsuto Kobayashi,61965153,53,#53,,61965153
81985153,1073237084,小深田　大地,コブカタ　ダイチ,プロ(他球団),他球団,87807262,横浜,内野手,三塁手,なし,右,左,176,88,18,2003/03/25,支配下,2軍,Daichi Kobukata,Daichi Kobukata,81985153,44,#44,BAY_STA,81985153
11215155,1073237111,髙木　翔斗,タカギ　ショウト,プロ(他球団),他球団,743993386,広島,捕手,捕手,なし,右,右,188,92,18,2003/08/12,支配下,2軍,Shoto Takagi,Shoto Takagi,11215155,64,#64,,11215155
51255153,1073237138,ジョセフ,ミヤモト　ジョセフ　ケン,プロ(他球団),他球団,458039366,西武,外野手,中堅手,なし,右,右,175,88,23,1998/03/24,育成,2軍,Ken Joseph Miyamoto,Ken Joseph Miyamoto,51255153,123,#123,SAI_LIO,51255153
61465153,1073237148,仲三河　優太,ナカミガワ　ユウタ,プロ(他球団),他球団,458039366,西武,外野手,左翼手,右翼手,右,左,180,97,19,2002/10/22,支配下,2軍,Yuta Nakamigawa,Yuta Nakamigawa,61465153,66,#66,SAI_LIO,61465153
11915153,1073237153,木澤　尚文,キザワ　ナオフミ,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,右,右,183,85,23,1998/04/25,支配下,2軍,Naofumi Kizawa,Naofumi Kizawa,11915153,20,#20,YAK_SWA,11915153
83085155,1073237155,ポンセ,コディ　ポンセ,プロ(他球団),他球団,842851725,日本ハム,投手,先発,中継ぎ,右,右,198,116,27,1994/04/25,支配下,2軍,Cody Ponce,Cody Joe Ponce,83085155,45,#45,,83085155
21925153,1073237159,元　謙太,ゲン　ケンダイ,プロ(他球団),他球団,473072806,オリックス,外野手,右翼手,なし,右,右,186,88,19,2002/05/17,支配下,2軍,Kendai Gen,Kendai Gen,21925153,27,#27,ORI_BUF,21925153
21525153,1073237164,大曲　錬,オオマガリ　レン,プロ(他球団),他球団,458039366,西武,投手,先発,なし,右,右,179,81,23,1998/05/21,支配下,2軍,Ren Omagari,Ren Omagari,21525153,59,#59,SAI_LIO,21525153
61765153,1073237165,河村　説人,カワムラ　トキト,プロ(他球団),他球団,459227327,ロッテ,投手,先発,なし,右,右,192,87,24,1997/06/18,支配下,2軍,Tokito Kawamura,Tokito Kawamura,61765153,58,#58,CHI_MAR,61765153
1405153,1073237168,中川　拓真,ナカガワ　タクマ,プロ(他球団),他球団,473072806,オリックス,捕手,捕手,なし,右,右,178,87,19,2002/07/17,支配下,2軍,Takuma Nakagawa,Takuma Nakagawa,1405153,62,#62,ORI_BUF,1405153
91695153,1073237171,並木　秀尊,ナミキ　ヒデタカ,プロ(他球団),他球団,998943140,ヤクルト,外野手,中堅手,なし,右,右,170,70,22,1999/03/23,支配下,2軍,Hidetaka Namiki,Hidetaka Namiki,91695153,0,#0,YAK_SWA,91695153
51955153,1073237185,来田　涼斗,キタ　リョウト,プロ(他球団),他球団,473072806,オリックス,外野手,左翼手,中堅手,右,左,180,90,19,2002/10/16,支配下,2軍,Ryoto Kita,Ryoto Kita,51955153,38,#38,ORI_BUF,51955153
31435153,1073237195,辻垣　高良,ツジガキ　タカラ,プロ(他球団),他球団,473072806,オリックス,投手,先発,なし,左,左,182,83,19,2002/06/10,育成,2軍,Takara Tsujigaki,Takara Tsujigaki,31435153,12,#012,ORI_BUF,31435153
3105153,1073237196,松本　遼大,マツモト　リョウダイ,プロ(他球団),他球団,842851725,日本ハム,投手,先発,なし,右,右,188,92,19,2002/05/17,育成,2軍,Ryodai Matsumoto,Ryodai Matsumoto,3105153,114,#114,,3105153
71975153,1073237201,木下　幹也,キノシタ　モトヤ,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,右,右,185,92,19,2002/05/01,育成,2軍,Motoya Kinoshita,Motoya Kinoshita,71975153,18,#018,YOM_GIA,71975153
33135153,1073237202,牧原　巧汰,マキハラ　コウタ,プロ(他球団),他球団,724939825,ソフトバンク,捕手,捕手,なし,右,左,175,80,19,2002/07/13,支配下,2軍,Kota Makihara,Kota Makihara,33135153,22,#22,HOK_FIG,33135153
91095153,1073237203,笹川　吉康,ササガワ　ヨシヤス,プロ(他球団),他球団,724939825,ソフトバンク,外野手,左翼手,なし,左,左,194,95,19,2002/05/31,支配下,2軍,Yoshiyasu Sasagawa,Yoshiyasu Sasagawa,91095153,44,#44,HOK_FIG,91095153
51855153,1073237212,福島　章太,フクシマ　ショウタ,プロ(他球団),他球団,39194887,中日,投手,先発,なし,左,左,177,91,19,2002/10/24,育成,2軍,Shouta Fukushima,Shouta Fukushima,51855153,209,#209,CHU_DRA,51855153
11515153,1073237220,上田　洸太朗,ウエダ　コウタロウ,プロ(他球団),他球団,39194887,中日,投手,先発,なし,左,左,184,91,19,2002/09/06,育成,2軍,Kotaro Ueda,Kotaro Ueda,11515153,203,#203,CHU_DRA,11515153
1705153,1073237223,加藤　翼,カトウ　ツバサ,プロ(他球団),他球団,39194887,中日,投手,先発,なし,右,右,179,80,19,2002/12/14,支配下,2軍,Tsubasa Kato,Tsubasa Kato,1705153,65,#65,CHU_DRA,1705153
93395153,1073237231,矢野　雅哉,ヤノ　マサヤ,プロ(他球団),他球団,743993386,広島,内野手,遊撃手,なし,右,左,171,70,23,1998/12/16,支配下,2軍,Masaya Yano,Masaya Yano,93395153,61,#61,,93395153
61865153,1073237232,細川　凌平,ホソカワ　リョウヘイ,プロ(他球団),他球団,842851725,日本ハム,内野手,遊撃手,中堅手,右,左,174,71,19,2002/04/25,支配下,2軍,Ryohei Hosokawa,Ryohei Hosokawa,61865153,56,#56,,61865153
13515153,1073237244,山本　一輝,ヤマモト　イツキ,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,左,左,182,86,23,1998/06/28,支配下,2軍,Itsuki Yamamoto,Itsuki Yamamoto,13515153,58,#58,YOM_GIA,13515153
21725153,1073237247,加藤　廉,カトウ　レン,プロ(他球団),他球団,1007859055,巨人,内野手,遊撃手,なし,右,左,181,84,23,1999/01/12,育成,2軍,Ren Kato,Ren Kato,21725153,1,#001,YOM_GIA,21725153
13315151,1073237263,ウレーニャ,エスタミー　ウレーニャ,プロ(他球団),他球団,1007859055,巨人,内野手,左翼手,一塁手,右,右,183,79,22,1999/05/27,育成,2軍,Estamy Urena,Estamy Urena,13315151,98,#098,YOM_GIA,13315151
91895153,1073237311,二俣　翔一,フタマタ　ショウイチ,プロ(他球団),他球団,743993386,広島,内野手,捕手,なし,右,右,180,75,19,2002/10/21,育成,2軍,Shoichi Futamata,Shoichi Futamata,91895153,121,#121,,91895153
11815153,1073237348,早　真之介,ハヤ　シンノスケ,プロ(他球団),他球団,724939825,ソフトバンク,外野手,右翼手,なし,左,左,180,80,19,2002/09/11,育成,2軍,Shinosuke Haya,Shinosuke Haya,11815153,125,#125,HOK_FIG,11815153
81285153,1073237362,谷川　唯人,タニガワ　ユイト,プロ(他球団),他球団,459227327,ロッテ,捕手,捕手,なし,右,右,178,72,19,2002/05/27,育成,2軍,Yuito Tanigawa,Yuito Tanigawa,81285153,122,#122,CHI_MAR,81285153
1805155,1073237502,星野　真生,ホシノ　マオ,プロ(他球団),他球団,39194887,中日,内野手,遊撃手,なし,右,右,176,77,18,2003/12/01,支配下,2軍,Mao Hoshino,Mao Hoshino,1805155,56,#56,CHU_DRA,1805155
91795153,1073237513,加藤　大,カトウ　ダイ,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,右,右,179,83,19,2002/04/24,育成,2軍,Dai Kato,Dai Kato,91795153,102,#102,BAY_STA,91795153
81785153,1073237537,川原田　純平,カワラダ　ジュンペイ,プロ(他球団),他球団,724939825,ソフトバンク,内野手,遊撃手,なし,右,右,169,71,19,2002/05/21,支配下,2軍,Jyunpei Kawarada,Jyunpei Kawarada,81785153,46,#46,HOK_FIG,81785153
11415153,1073237538,田上　奏大,タノウエ　ソウタ,プロ(他球団),他球団,724939825,ソフトバンク,投手,抑え,なし,右,左,185,88,19,2002/11/26,育成,2軍,Sota Tanoue,Sota Tanoue,11415153,156,#156,HOK_FIG,11415153
23125153,1073237553,豆田　泰志,マメダ　タイシ,プロ(他球団),他球団,458039366,西武,投手,先発,なし,右,右,173,82,19,2003/01/15,育成,2軍,Taishi Mameda,Taishi Mameda,23125153,124,#124,SAI_LIO,23125153
1905153,1073237578,桑原　秀侍,クワハラ　シュウジ,プロ(他球団),他球団,724939825,ソフトバンク,投手,先発,なし,右,右,175,79,19,2002/05/29,育成,2軍,Syuji Kuwahawa,Syuji Kuwahawa,1905153,124,#124,HOK_FIG,1905153
81685153,1073237589,長谷川　信哉,ハセガワ　シンヤ,プロ(他球団),他球団,458039366,西武,外野手,右翼手,なし,右,右,183,83,19,2002/05/17,育成,2軍,Shinya Hasegtawa,Shinya Hasegtawa,81685153,122,#122,SAI_LIO,81685153
91895155,1073237604,古市　尊,フルイチ　タケル,プロ(他球団),他球団,458039366,西武,捕手,捕手,なし,右,右,176,70,19,2002/06/15,育成,2軍,Takeru Furuichi,Takeru Furuichi,91895155,125,#125,SAI_LIO,91895155
61365155,1073237676,大橋　武尊,オオハシ　タケル,プロ(他球団),他球団,87807262,横浜,外野手,中堅手,なし,左,左,178,74,20,2001/05/16,育成,2軍,Takeru Ohashi,Takeru Ohashi,61365155,105,#105,BAY_STA,61365155
11615153,1073237748,中村　亮太,ナカムラ　リョウタ,プロ(他球団),他球団,724939825,ソフトバンク,投手,中継ぎ,なし,右,右,182,76,23,1998/05/18,育成,2軍,Ryota Nakamura,Ryota Nakamura,11615153,137,#137,HOK_FIG,11615153
11015153,1073237752,近藤　廉,コンドウ　レン,プロ(他球団),他球団,39194887,中日,投手,中継ぎ,,左,左,180,87,23,1998/09/22,支配下,2軍,Ren Kondo,Ren Kondo,11015153,70,#70,CHU_DRA,11015153
21025155,1073237755,隅田　知一郎,スミダ　チヒロ,プロ(他球団),他球団,458039366,西武,投手,先発,なし,左,左,177,76,22,1999/08/20,支配下,2軍,Chihiro Sumida,Chihiro Sumida,21025155,16,#16,SAI_LIO,21025155
43145153,1073237756,丸山　翔大,マルヤマ　ショウタ,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,右,左,192,77,23,1998/08/22,育成,2軍,Shouta Maruyama,Shouta Maruyama,43145153,17,#017,YAK_SWA,43145153
31035153,1073237758,齊藤　伸治,サイトウ　シンジ,プロ(他球団),他球団,842851725,日本ハム,投手,先発,なし,右,右,181,82,23,1998/06/13,育成,2軍,Shinji Saito,Shinji Saito,31035153,115,#115,,31035153
71975155,1073237759,阪口　樂,サカグチ　ウタ,プロ(他球団),他球団,842851725,日本ハム,内野手,三塁手,なし,右,左,187,90,18,2003/06/24,支配下,2軍,Uta Sakaguchi,Uta Sakaguchi,71975155,44,#44,,71975155
61765155,1073237763,畔柳　亨丞,クロヤナギ　キョウスケ,プロ(他球団),他球団,842851725,日本ハム,投手,先発,なし,右,右,180,85,18,2003/05/03,支配下,2軍,Kyosuke Kuroyanagi,Kyosuke Kuroyanagi,61765155,46,#46,,61765155
53955151,1073237773,コルニエル,コルニエル,プロ(他球団),他球団,743993386,広島,投手,中継ぎ,なし,右,右,194,101,26,1995/06/23,支配下,2軍,Robert Corniel,Robert Corniel,53955151,98,#98,,53955151
81885153,1073237788,前田　研輝,マエダ　ケンキ,プロ(他球団),他球団,1007859055,巨人,捕手,捕手,なし,右,左,180,90,23,1998/12/13,育成,2軍,Kenki Maeda,Kenki Maeda,81885153,24,#024,YOM_GIA,81885153
53355155,1073237802,村川　凪,ムラカワ　ナギ,プロ(他球団),他球団,87807262,横浜,外野手,右翼手,なし,右,左,174,63,23,1998/06/26,育成,2軍,Nagi Murakawa,Nagi Murakawa,53355155,103,#103,BAY_STA,53355155
1505153,1073237822,大城　真乃,オオシロ　シンノ,プロ(他球団),他球団,724939825,ソフトバンク,投手,先発,なし,左,左,170,66,19,2002/11/24,育成,2軍,Shinno Oshiro,Shinno Oshiro,1505153,134,#134,HOK_FIG,1505153
73175153,1073237823,松木平　優太,マツキヒラ　ユウタ,プロ(他球団),他球団,39194887,中日,投手,先発,なし,右,右,178,75,19,2003/02/24,育成,2軍,Yuta Matsukihira,Yuta Matsukihira,73175153,206,#206,CHU_DRA,73175153
21125155,1073237831,池田　来翔,イケダ　ライト,プロ(他球団),他球団,459227327,ロッテ,内野手,二塁手,なし,右,右,180,95,22,1999/12/11,支配下,2軍,Raito Ikeda,Raito Ikeda,21125155,0,#00,CHI_MAR,21125155
21825155,1073237844,前川　右京,マエガワ　ウキョウ,プロ(他球団),他球団,894509462,阪神,外野手,左翼手,なし,左,左,176,88,18,2003/05/18,支配下,2軍,Ukyo Maegawa,Ukyo Maegawa,21825155,58,#58,HAN_TIG,21825155
53155155,1073237846,松川　虎生,マツカワ　コウ,プロ(他球団),他球団,459227327,ロッテ,捕手,捕手,三塁手,右,右,178,98,18,2003/10/20,支配下,2軍,Ko Matsukawa,Ko Matsukawa,53155155,2,#2,CHI_MAR,53155155
1005155,1073237849,鈴木　勇斗,スズキ　ユウト,プロ(他球団),他球団,894509462,阪神,投手,先発,なし,左,左,174,83,22,2000/03/17,支配下,2軍,Yuto Suzuki  ,Yuto Suzuki,1005155,28,#28,HAN_TIG,1005155
21925155,1073237872,笹原　操希,ササハラ　ミサキ,プロ(他球団),他球団,1007859055,巨人,外野手,中堅手,なし,右,右,180,76,18,2004/02/09,育成,2軍,Misaki Sasahara,Misaki Sasahara,21925155,9,#009,YOM_GIA,21925155
41145155,1073237883,池田　陵真,イケダ　リョウマ,プロ(他球団),他球団,473072806,オリックス,外野手,中堅手,なし,右,右,172,85,18,2003/08/24,支配下,2軍,Ryoma Ikeda,Ryoma Ikeda,41145155,39,#39,ORI_BUF,41145155
63965153,1073237889,ワカマツ,ルーク　ワカマツ,プロ(他球団),他球団,39194887,中日,内野手,遊撃手,なし,右,両,190,93,25,1996/10/10,育成,2軍,Luke Wakamatsu,Lucas Francis Wakamatsu,63965153,210,#210,CHU_DRA,63965153
3705153,1073237890,スターリン,スターリン,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,右,右,201,100,23,1998/07/21,育成,2軍,Starlin Cordero,Starlin Cordero,3705153,110,#110,BAY_STA,3705153
41445155,1073237902,中山　誠吾,ナカヤマ　セイゴ,プロ(他球団),他球団,458039366,西武,内野手,遊撃手,なし,右,左,190,100,22,1999/05/09,支配下,2軍,Seigo Nakayama,Seigo Nakayama,41445155,50,#50,SAI_LIO,41445155
41645155,1073237904,廣畑　敦也,ヒロハタ　アツヤ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,なし,右,右,175,83,24,1997/12/03,支配下,2軍,Atsuya Hirohata,Atsuya Hirohata,41645155,30,#30,CHI_MAR,41645155
41745155,1073237906,黒原　拓未,クロハラ　タクミ,プロ(他球団),他球団,743993386,広島,投手,先発,なし,左,左,173,76,22,1999/11/29,支配下,2軍,Takumi Kurohara,Takumi Kurohara,41745155,24,#24,,41745155
1205155,1073237907,達　孝太,タツ　コウタ,プロ(他球団),他球団,842851725,日本ハム,投手,先発,なし,右,右,194,88,17,2004/03/27,支配下,2軍,Kota Tatsu,Kota Tatsu,1205155,16,#16,,1205155
3005153,1073237937,ペラルタ,ホルヘ　ペラルタ,プロ(他球団),他球団,459227327,ロッテ,外野手,中堅手,左翼手,右,両,178,71,20,2001/08/10,育成,2軍,Jorge Peralta,Jorge Peralta,3005153,131,#131,CHI_MAR,3005153
21625155,1073237949,東出　直也,ヒガシデ　ナオヤ,プロ(他球団),他球団,87807262,横浜,捕手,捕手,,右,右,173,72,18,2003/05/24,育成,2軍,Naoya Higashide,Naoya Higashide,21625155,104,#104,BAY_STA,21625155
83185155,1073238009,味谷　大誠,ミヤ　タイセイ,プロ(他球団),他球団,39194887,中日,捕手,捕手,右翼手,右,左,180,84,18,2003/06/14,支配下,2軍,Taisei Miya,Taisei Miya,83185155,43,#43,CHU_DRA,83185155
81985155,1073238014,柴田　大地,シバタ　ダイチ,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,右,右,181,92,24,1997/11/07,支配下,2軍,Daichi Shibata,Daichi Shibata,81985155,41,#41,YAK_SWA,81985155
81685155,1073238037,福島　蓮,フクシマ　レン,プロ(他球団),他球団,842851725,日本ハム,投手,先発,なし,右,右,190,70,18,2003/04/25,育成,2軍,Ren Fukushima,Ren Fukushima,81685155,121,#121,,81685155
